filename,width,height,class,xmin,ymin,xmax,ymax
upper_104066_jpg.rf.856082e4f0ed46a2c69e633fb845b6b9.jpg,640,480,goalpost,584,13,600,39
lower_486335_jpg.rf.85b9797d775222e35b0c0f256b3d11eb.jpg,320,240,ball,184,0,236,22
upper_627689_jpg.rf.85f2a2b7330ec7ec19b65d6ecded2ab8.jpg,640,480,robot,392,5,430,71
upper_627689_jpg.rf.85f2a2b7330ec7ec19b65d6ecded2ab8.jpg,640,480,robot,464,8,502,71
upper_627689_jpg.rf.85f2a2b7330ec7ec19b65d6ecded2ab8.jpg,640,480,robot,268,3,300,63
upper_701515_jpg.rf.8616a3d5060ab8f9ae077009ff175c3a.jpg,640,480,robot,232,46,286,125
upper_701515_jpg.rf.8616a3d5060ab8f9ae077009ff175c3a.jpg,640,480,robot,0,0,112,345
upper_701515_jpg.rf.8616a3d5060ab8f9ae077009ff175c3a.jpg,640,480,robot,422,0,461,66
upper_595940_jpg.rf.87524d0fd363282579badf8e776f01a5.jpg,640,480,robot,160,0,546,479
lower_634489_jpg.rf.86795554953f193a57072b02bae5b1ec.jpg,320,240,ball,177,109,230,162
lower_508690_jpg.rf.86ef43a216591a0b897c95f51e15162e.jpg,320,240,ball,21,33,58,68
lower_555465_jpg.rf.86fda630db435ee53318c864327ba403.jpg,320,240,ball,210,108,270,169
upper_660671_jpg.rf.872774e9cd5ce6308bbfdbb98cd383fa.jpg,640,480,ball,547,345,571,370
upper_660671_jpg.rf.872774e9cd5ce6308bbfdbb98cd383fa.jpg,640,480,robot,0,250,83,479
upper_660671_jpg.rf.872774e9cd5ce6308bbfdbb98cd383fa.jpg,640,480,goalpost,232,368,269,424
upper_643014_jpg.rf.86ad796c18f12fff9a61d139fe12f354.jpg,640,480,goalspot,424,379,465,403
upper_643014_jpg.rf.86ad796c18f12fff9a61d139fe12f354.jpg,640,480,ball,312,332,334,354
upper_643014_jpg.rf.86ad796c18f12fff9a61d139fe12f354.jpg,640,480,robot,157,233,234,379
upper_643014_jpg.rf.86ad796c18f12fff9a61d139fe12f354.jpg,640,480,robot,565,227,639,351
upper_101684_jpg.rf.875bbd6343bba763bcfc430ce8d8adad.jpg,640,480,robot,567,0,639,129
upper_798595_jpg.rf.86875369def1bf7b4083e0dbab63761a.jpg,640,480,goalpost,532,43,558,73
upper_798595_jpg.rf.86875369def1bf7b4083e0dbab63761a.jpg,640,480,goalspot,353,90,385,103
upper_798595_jpg.rf.86875369def1bf7b4083e0dbab63761a.jpg,640,480,robot,319,0,370,66
upper_798595_jpg.rf.86875369def1bf7b4083e0dbab63761a.jpg,640,480,robot,573,0,630,93
upper_798595_jpg.rf.86875369def1bf7b4083e0dbab63761a.jpg,640,480,robot,409,0,499,124
upper_101604_jpg.rf.87355a857ece71aeb61dd4651cf747fe.jpg,640,480,robot,378,26,453,183
lower_663174_jpg.rf.86b4e00daa8933cc6e901c344a7430c7.jpg,320,240,robot,202,0,319,95
lower_663174_jpg.rf.86b4e00daa8933cc6e901c344a7430c7.jpg,320,240,goalspot,0,154,29,214
upper_106741_jpg.rf.872ff597302ec016b4dc3372e7ff5a7b.jpg,640,480,robot,533,0,639,176
upper_868090_jpg.rf.879fa77905f9ebf7e174edc571823912.jpg,640,480,robot,405,0,508,137
upper_868090_jpg.rf.879fa77905f9ebf7e174edc571823912.jpg,640,480,robot,0,0,82,158
upper_868090_jpg.rf.879fa77905f9ebf7e174edc571823912.jpg,640,480,robot,225,0,307,116
upper_681992_jpg.rf.877e07d7bff5ad1b0122b98064b78d0e.jpg,640,480,robot,169,233,242,395
upper_681992_jpg.rf.877e07d7bff5ad1b0122b98064b78d0e.jpg,640,480,ball,185,371,218,404
upper_681992_jpg.rf.877e07d7bff5ad1b0122b98064b78d0e.jpg,640,480,goalpost,227,321,257,352
upper_681992_jpg.rf.877e07d7bff5ad1b0122b98064b78d0e.jpg,640,480,goalpost,432,424,499,473
lower_470177_jpg.rf.87abb6aea7c81934afde790720e2d6bc.jpg,320,240,centerspot,231,8,319,59
upper_982560_jpg.rf.887575eda18fd6eddbeb5cd136461679.jpg,640,480,robot,532,0,621,142
upper_995719_jpg.rf.87fe844e665df33820adc2c1964f6568.jpg,640,480,ball,449,71,463,85
upper_995719_jpg.rf.87fe844e665df33820adc2c1964f6568.jpg,640,480,robot,165,29,208,69
upper_995719_jpg.rf.87fe844e665df33820adc2c1964f6568.jpg,640,480,robot,297,10,342,76
upper_995719_jpg.rf.87fe844e665df33820adc2c1964f6568.jpg,640,480,robot,232,32,278,91
lower_731304_jpg.rf.877073db2b86a27669434460c35c08a2.jpg,320,240,ball,122,2,168,50
upper_104535_jpg.rf.88ce30fc7390144b0648c27068217d3c.jpg,640,480,goalspot,248,30,267,43
upper_104535_jpg.rf.88ce30fc7390144b0648c27068217d3c.jpg,640,480,robot,1,0,109,201
upper_104535_jpg.rf.88ce30fc7390144b0648c27068217d3c.jpg,640,480,centerspot,152,148,251,201
upper_104535_jpg.rf.88ce30fc7390144b0648c27068217d3c.jpg,640,480,goalpost,171,8,190,21
upper_592609_jpg.rf.87b8e368befeb9d819589558e9ca43d4.jpg,640,480,goalpost,107,357,138,396
upper_592609_jpg.rf.87b8e368befeb9d819589558e9ca43d4.jpg,640,480,robot,138,194,313,480
upper_719772_jpg.rf.88cbc7894785f05b5a69e2ff4b9745ba.jpg,640,480,robot,248,1,282,68
upper_719772_jpg.rf.88cbc7894785f05b5a69e2ff4b9745ba.jpg,640,480,robot,114,1,156,55
upper_719772_jpg.rf.88cbc7894785f05b5a69e2ff4b9745ba.jpg,640,480,robot,365,23,411,99
upper_719772_jpg.rf.88cbc7894785f05b5a69e2ff4b9745ba.jpg,640,480,robot,83,76,199,132
upper_719772_jpg.rf.88cbc7894785f05b5a69e2ff4b9745ba.jpg,640,480,centerspot,335,166,383,188
upper_719772_jpg.rf.88cbc7894785f05b5a69e2ff4b9745ba.jpg,640,480,goalpost,323,55,343,74
upper_719772_jpg.rf.88cbc7894785f05b5a69e2ff4b9745ba.jpg,640,480,goalpost,164,27,184,55
upper_836374_jpg.rf.88c9709a622f4af6936c03b4413fe289.jpg,640,480,robot,45,229,84,300
upper_836374_jpg.rf.88c9709a622f4af6936c03b4413fe289.jpg,640,480,robot,69,348,304,451
lower_718178_jpg.rf.890e9558c534ca72f59259ff2190c5d5.jpg,320,240,robot,11,1,319,232
lower_499128_jpg.rf.87d035c3b2d51b73bcfd24dc2dca20ba.jpg,320,240,ball,89,116,168,194
upper_447122_jpg.rf.87d9b0361f80cd9d870cdd3154515f3e.jpg,640,480,centerspot,167,254,243,288
upper_447122_jpg.rf.87d9b0361f80cd9d870cdd3154515f3e.jpg,640,480,robot,303,0,358,122
upper_447122_jpg.rf.87d9b0361f80cd9d870cdd3154515f3e.jpg,640,480,robot,519,15,563,106
upper_447122_jpg.rf.87d9b0361f80cd9d870cdd3154515f3e.jpg,640,480,goalpost,597,83,619,107
upper_560060_jpg.rf.88db92e4ca001356f8dac9a7c4cca364.jpg,640,480,goalpost,376,312,403,341
upper_560060_jpg.rf.88db92e4ca001356f8dac9a7c4cca364.jpg,640,480,goalspot,32,390,89,423
upper_560060_jpg.rf.88db92e4ca001356f8dac9a7c4cca364.jpg,640,480,robot,124,231,248,350
upper_560060_jpg.rf.88db92e4ca001356f8dac9a7c4cca364.jpg,640,480,robot,461,214,544,436
upper_560060_jpg.rf.88db92e4ca001356f8dac9a7c4cca364.jpg,640,480,goalpost,34,299,63,326
upper_901171_jpg.rf.88c9be0080affee16f21b17909a0b9dd.jpg,640,480,ball,79,183,107,214
upper_901171_jpg.rf.88c9be0080affee16f21b17909a0b9dd.jpg,640,480,robot,561,70,639,282
upper_102693_jpg.rf.886bf13cd4f68f09b99fae84880a55f8.jpg,640,480,ball,271,321,297,350
upper_102693_jpg.rf.886bf13cd4f68f09b99fae84880a55f8.jpg,640,480,robot,282,237,333,348
upper_100144_jpg.rf.87b2b4694b362d02534eeba4d928de80.jpg,640,480,robot,293,23,320,65
upper_100144_jpg.rf.87b2b4694b362d02534eeba4d928de80.jpg,640,480,ball,577,57,593,72
upper_100144_jpg.rf.87b2b4694b362d02534eeba4d928de80.jpg,640,480,robot,430,0,470,68
upper_100144_jpg.rf.87b2b4694b362d02534eeba4d928de80.jpg,640,480,robot,368,49,429,78
upper_100144_jpg.rf.87b2b4694b362d02534eeba4d928de80.jpg,640,480,goalpost,257,55,271,69
upper_100144_jpg.rf.87b2b4694b362d02534eeba4d928de80.jpg,640,480,centerspot,255,105,270,114
upper_694452_jpg.rf.88fa98e8d71bfcc3e9cf3181003355c0.jpg,640,480,robot,153,40,184,89
upper_694452_jpg.rf.88fa98e8d71bfcc3e9cf3181003355c0.jpg,640,480,robot,324,52,345,101
upper_694452_jpg.rf.88fa98e8d71bfcc3e9cf3181003355c0.jpg,640,480,robot,222,46,247,98
upper_694452_jpg.rf.88fa98e8d71bfcc3e9cf3181003355c0.jpg,640,480,robot,0,204,364,479
upper_694452_jpg.rf.88fa98e8d71bfcc3e9cf3181003355c0.jpg,640,480,robot,271,47,326,133
upper_694452_jpg.rf.88fa98e8d71bfcc3e9cf3181003355c0.jpg,640,480,robot,0,17,77,193
upper_694452_jpg.rf.88fa98e8d71bfcc3e9cf3181003355c0.jpg,640,480,goalspot,561,371,637,421
upper_993121_jpg.rf.87fcade0cc35d45ac6e2c4512bd8f2c2.jpg,640,480,robot,372,19,413,60
upper_993121_jpg.rf.87fcade0cc35d45ac6e2c4512bd8f2c2.jpg,640,480,robot,498,2,562,72
upper_993121_jpg.rf.87fcade0cc35d45ac6e2c4512bd8f2c2.jpg,640,480,robot,436,4,483,77
upper_993121_jpg.rf.87fcade0cc35d45ac6e2c4512bd8f2c2.jpg,640,480,centerspot,332,107,358,114
upper_597606_jpg.rf.88d5a2277a5c73f304e10f4af11e031c.jpg,640,480,robot,87,26,295,357
upper_597606_jpg.rf.88d5a2277a5c73f304e10f4af11e031c.jpg,640,480,goalpost,0,242,48,302
upper_921927_jpg.rf.88cb961cfead46ecd0c4d8df2dc3cbf1.jpg,640,480,robot,443,5,474,77
upper_921927_jpg.rf.88cb961cfead46ecd0c4d8df2dc3cbf1.jpg,640,480,robot,416,7,440,75
upper_921927_jpg.rf.88cb961cfead46ecd0c4d8df2dc3cbf1.jpg,640,480,robot,114,21,163,73
upper_921927_jpg.rf.88cb961cfead46ecd0c4d8df2dc3cbf1.jpg,640,480,robot,401,5,425,73
upper_921927_jpg.rf.88cb961cfead46ecd0c4d8df2dc3cbf1.jpg,640,480,centerspot,35,138,75,155
upper_921927_jpg.rf.88cb961cfead46ecd0c4d8df2dc3cbf1.jpg,640,480,goalpost,167,55,180,71
upper_921927_jpg.rf.88cb961cfead46ecd0c4d8df2dc3cbf1.jpg,640,480,goalpost,9,55,22,71
lower_937127_jpg.rf.8923421c96dd4f7d9a75547e05dde178.jpg,320,240,robot,198,1,319,93
upper_109696_jpg.rf.8870d565d9bfe4aa43f5ea6cb05c56c2.jpg,640,480,robot,546,7,638,253
upper_109696_jpg.rf.8870d565d9bfe4aa43f5ea6cb05c56c2.jpg,640,480,robot,0,0,114,124
upper_109696_jpg.rf.8870d565d9bfe4aa43f5ea6cb05c56c2.jpg,640,480,robot,94,0,159,107
upper_856230_jpg.rf.8925b66d47d1f20e9e0d75410be9ff84.jpg,640,480,goalpost,279,167,297,187
upper_856230_jpg.rf.8925b66d47d1f20e9e0d75410be9ff84.jpg,640,480,goalpost,506,171,527,193
upper_856230_jpg.rf.8925b66d47d1f20e9e0d75410be9ff84.jpg,640,480,robot,573,104,639,235
upper_856230_jpg.rf.8925b66d47d1f20e9e0d75410be9ff84.jpg,640,480,robot,371,104,419,235
upper_856230_jpg.rf.8925b66d47d1f20e9e0d75410be9ff84.jpg,640,480,robot,126,101,193,222
upper_856230_jpg.rf.8925b66d47d1f20e9e0d75410be9ff84.jpg,640,480,robot,185,102,246,216
lower_572756_jpg.rf.89516a7deeca06715e5ae268051531f6.jpg,320,240,robot,17,0,143,100
lower_572756_jpg.rf.89516a7deeca06715e5ae268051531f6.jpg,320,240,robot,126,0,221,87
upper_679027_jpg.rf.89205064fe760c5709a3d73e8adec8da.jpg,640,480,goalpost,87,1,119,21
upper_679027_jpg.rf.89205064fe760c5709a3d73e8adec8da.jpg,640,480,goalpost,242,75,296,123
upper_796896_jpg.rf.894e962d24da011e1e378f4e05ba0a7c.jpg,640,480,goalpost,538,42,558,63
upper_796896_jpg.rf.894e962d24da011e1e378f4e05ba0a7c.jpg,640,480,goalspot,357,83,383,97
upper_796896_jpg.rf.894e962d24da011e1e378f4e05ba0a7c.jpg,640,480,robot,331,1,362,60
upper_796896_jpg.rf.894e962d24da011e1e378f4e05ba0a7c.jpg,640,480,robot,574,2,624,89
upper_796896_jpg.rf.894e962d24da011e1e378f4e05ba0a7c.jpg,640,480,robot,428,1,480,124
upper_550698_jpg.rf.89504890e8c21ac8cb101dcd457da11b.jpg,640,480,robot,517,83,639,335
upper_550698_jpg.rf.89504890e8c21ac8cb101dcd457da11b.jpg,640,480,robot,0,113,49,237
upper_550698_jpg.rf.89504890e8c21ac8cb101dcd457da11b.jpg,640,480,ball,388,384,459,454
upper_456251_jpg.rf.89a86b8dd38bb7436dc172bd0e437d61.jpg,640,480,robot,73,2,154,228
upper_904236_jpg.rf.89adfb2fb162b3e29c0dfefe589b5be6.jpg,640,480,ball,200,27,232,60
upper_904236_jpg.rf.89adfb2fb162b3e29c0dfefe589b5be6.jpg,640,480,robot,486,3,619,228
upper_477439_jpg.rf.89b01372b1439a21c3f14be155448db9.jpg,640,480,robot,455,0,541,168
upper_477439_jpg.rf.89b01372b1439a21c3f14be155448db9.jpg,640,480,robot,7,0,75,64
upper_477439_jpg.rf.89b01372b1439a21c3f14be155448db9.jpg,640,480,robot,156,0,280,235
upper_477439_jpg.rf.89b01372b1439a21c3f14be155448db9.jpg,640,480,goalspot,41,75,61,90
lower_688893_jpg.rf.89ed62a1964f5f24b7590c1bb7613904.jpg,320,240,robot,187,2,320,89
lower_688893_jpg.rf.89ed62a1964f5f24b7590c1bb7613904.jpg,320,240,ball,188,122,249,184
upper_659438_jpg.rf.89cb72925ac95632046e9c6e1b5e2d7a.jpg,640,480,goalpost,195,245,228,274
upper_659438_jpg.rf.89cb72925ac95632046e9c6e1b5e2d7a.jpg,640,480,ball,469,233,494,256
upper_659438_jpg.rf.89cb72925ac95632046e9c6e1b5e2d7a.jpg,640,480,goalspot,200,415,282,466
upper_659438_jpg.rf.89cb72925ac95632046e9c6e1b5e2d7a.jpg,640,480,robot,0,133,68,333
upper_813620_jpg.rf.8a1dde13702ea3c3b25f835f9a8273b6.jpg,640,480,robot,101,13,227,61
upper_482136_jpg.rf.8aa2533a09c426f12d24d14278f4e550.jpg,640,480,goalspot,213,75,232,85
upper_482136_jpg.rf.8aa2533a09c426f12d24d14278f4e550.jpg,640,480,goalpost,99,40,118,60
upper_482136_jpg.rf.8aa2533a09c426f12d24d14278f4e550.jpg,640,480,robot,618,18,640,173
upper_482136_jpg.rf.8aa2533a09c426f12d24d14278f4e550.jpg,640,480,robot,117,6,135,55
upper_482136_jpg.rf.8aa2533a09c426f12d24d14278f4e550.jpg,640,480,robot,129,5,155,74
upper_482136_jpg.rf.8aa2533a09c426f12d24d14278f4e550.jpg,640,480,robot,199,2,241,63
upper_482136_jpg.rf.8aa2533a09c426f12d24d14278f4e550.jpg,640,480,robot,1,2,53,152
upper_482136_jpg.rf.8aa2533a09c426f12d24d14278f4e550.jpg,640,480,robot,310,1,427,234
upper_108190_jpg.rf.8a3885fa7e52470daeab7a02527afbcb.jpg,640,480,goalpost,5,186,35,219
upper_605701_jpg.rf.8a442fc1161c37a08f9eb35c2c6836b7.jpg,640,480,goalpost,470,255,521,305
upper_605701_jpg.rf.8a442fc1161c37a08f9eb35c2c6836b7.jpg,640,480,robot,1,0,171,479
upper_697384_jpg.rf.8a8f2da8425bb661614e35c18ead55fb.jpg,640,480,robot,160,66,194,119
upper_697384_jpg.rf.8a8f2da8425bb661614e35c18ead55fb.jpg,640,480,robot,341,57,379,117
upper_697384_jpg.rf.8a8f2da8425bb661614e35c18ead55fb.jpg,640,480,robot,242,54,289,157
upper_697384_jpg.rf.8a8f2da8425bb661614e35c18ead55fb.jpg,640,480,goalpost,313,97,339,109
upper_697384_jpg.rf.8a8f2da8425bb661614e35c18ead55fb.jpg,640,480,goalpost,197,99,213,117
upper_557628_jpg.rf.8a8d99a971a3db8c8defcda64baafdd8.jpg,640,480,goalpost,557,42,585,99
upper_557628_jpg.rf.8a8d99a971a3db8c8defcda64baafdd8.jpg,640,480,robot,328,4,399,118
upper_557628_jpg.rf.8a8d99a971a3db8c8defcda64baafdd8.jpg,640,480,robot,314,219,640,416
upper_557628_jpg.rf.8a8d99a971a3db8c8defcda64baafdd8.jpg,640,480,robot,189,1,304,259
upper_466545_jpg.rf.8a2aeb493ece4b6f1616ed10b71624aa.jpg,640,480,robot,272,0,387,218
upper_466545_jpg.rf.8a2aeb493ece4b6f1616ed10b71624aa.jpg,640,480,robot,518,0,633,160
upper_437627_jpg.rf.8a9857a51c5171476d99894c7424f615.jpg,640,480,robot,461,2,510,76
upper_437627_jpg.rf.8a9857a51c5171476d99894c7424f615.jpg,640,480,robot,65,25,118,111
upper_437627_jpg.rf.8a9857a51c5171476d99894c7424f615.jpg,640,480,robot,141,21,191,104
upper_437627_jpg.rf.8a9857a51c5171476d99894c7424f615.jpg,640,480,centerspot,432,132,491,166
upper_927257_jpg.rf.8a311fd1c67a51e0e720df4e4040f931.jpg,640,480,ball,460,82,493,114
upper_927257_jpg.rf.8a311fd1c67a51e0e720df4e4040f931.jpg,640,480,robot,571,0,639,133
upper_504524_jpg.rf.8aaf26ea2211fb8fea89bdc3108b6c43.jpg,640,480,robot,438,0,605,182
upper_852532_jpg.rf.8a5244b4b4397c01205842d499a8c24f.jpg,640,480,robot,332,4,382,73
upper_852532_jpg.rf.8a5244b4b4397c01205842d499a8c24f.jpg,640,480,robot,392,0,543,236
upper_852532_jpg.rf.8a5244b4b4397c01205842d499a8c24f.jpg,640,480,robot,0,0,145,204
upper_108906_jpg.rf.8aecaa0de1bda4c82cdd8dd942f88d64.jpg,640,480,ball,282,249,304,272
upper_108906_jpg.rf.8aecaa0de1bda4c82cdd8dd942f88d64.jpg,640,480,robot,152,139,241,296
upper_108906_jpg.rf.8aecaa0de1bda4c82cdd8dd942f88d64.jpg,640,480,robot,276,146,329,256
lower_730071_jpg.rf.8b66da3b1ff8693c29e11d42b4a5c4ee.jpg,320,240,ball,132,17,170,56
upper_489832_jpg.rf.8b62c66e4e4f09cace6819c91b078638.jpg,640,480,robot,479,0,588,144
upper_102750_jpg.rf.8b989f57c201ef99227f792bdf186d20.jpg,640,480,robot,0,188,38,248
upper_102750_jpg.rf.8b989f57c201ef99227f792bdf186d20.jpg,640,480,robot,230,159,285,289
upper_102750_jpg.rf.8b989f57c201ef99227f792bdf186d20.jpg,640,480,robot,99,213,168,243
upper_102750_jpg.rf.8b989f57c201ef99227f792bdf186d20.jpg,640,480,ball,232,269,255,292
upper_921427_jpg.rf.8b64f3da8f4c03c5074dc7d847e184fe.jpg,640,480,robot,432,14,459,69
lower_562761_jpg.rf.8af5ae8e3066c1d5d9b4e7049cc3d46d.jpg,320,240,ball,133,44,208,121
upper_100791_jpg.rf.8c038d5aef5aeee2a93e03c9eec3bb30.jpg,640,480,robot,213,93,288,234
lower_747329_jpg.rf.8b301884c7ff3dd0fcbcd5b3ff40dbd5.jpg,320,240,robot,0,44,6,93
lower_747329_jpg.rf.8b301884c7ff3dd0fcbcd5b3ff40dbd5.jpg,320,240,robot,47,0,108,94
upper_630621_jpg.rf.8acf39ca82449cf881ae39b0b9c45f59.jpg,640,480,ball,427,296,494,361
lower_665406_jpg.rf.8ac0aed33729d588a2a4bb311ede8724.jpg,320,240,robot,161,0,319,123
upper_760516_jpg.rf.8ac6813bf659dfbeef95abf2b1284abc.jpg,640,480,robot,493,347,537,458
upper_760516_jpg.rf.8ac6813bf659dfbeef95abf2b1284abc.jpg,640,480,goalpost,298,376,326,408
upper_760516_jpg.rf.8ac6813bf659dfbeef95abf2b1284abc.jpg,640,480,robot,235,341,293,452
upper_964670_jpg.rf.8bd82eaac58f4db558b0dce3e42e0fee.jpg,640,480,robot,0,0,120,220
upper_990322_jpg.rf.8c8b8a6a85e46cf3c48bec3aad921077.jpg,640,480,goalpost,359,329,453,437
upper_552064_jpg.rf.8c8cd1e4dd665115c48a16cc54fbbf9c.jpg,640,480,goalspot,610,194,640,215
upper_552064_jpg.rf.8c8cd1e4dd665115c48a16cc54fbbf9c.jpg,640,480,robot,474,205,640,318
upper_552064_jpg.rf.8c8cd1e4dd665115c48a16cc54fbbf9c.jpg,640,480,ball,195,368,270,443
lower_703319_jpg.rf.8b17d1a0774b742c8b5d3a7ef611e013.jpg,320,240,robot,2,0,108,48
upper_953709_jpg.rf.8b18f5f15da732b9b88c4dbe9e0d9087.jpg,640,480,robot,271,0,487,375
upper_610365_jpg.rf.8c3a91698048bcc1375ddcc9eea0dfad.jpg,640,480,robot,538,128,592,270
upper_610365_jpg.rf.8c3a91698048bcc1375ddcc9eea0dfad.jpg,640,480,ball,396,287,438,336
upper_610365_jpg.rf.8c3a91698048bcc1375ddcc9eea0dfad.jpg,640,480,robot,426,88,592,360
lower_502560_jpg.rf.8c4b25b78d4a1bb42faa8fd26986fae4.jpg,320,240,ball,186,141,243,211
upper_882948_jpg.rf.8c2e2f6c7de1b8169915c41b7e96d4c8.jpg,640,480,goalspot,587,83,608,107
upper_606667_jpg.rf.8c8d82800ce5cb2b94fad083d943f40a.jpg,640,480,goalpost,410,387,457,435
upper_606667_jpg.rf.8c8d82800ce5cb2b94fad083d943f40a.jpg,640,480,robot,574,236,640,480
lower_828086_jpg.rf.8cd79dbb2db340f9fe525cc548caa068.jpg,320,240,robot,118,0,230,69
upper_918528_jpg.rf.8cd8639eaf6d046f29843c605c8c6bcd.jpg,640,480,robot,184,173,206,229
upper_918528_jpg.rf.8cd8639eaf6d046f29843c605c8c6bcd.jpg,640,480,robot,161,170,183,228
upper_918528_jpg.rf.8cd8639eaf6d046f29843c605c8c6bcd.jpg,640,480,robot,485,168,537,321
upper_918528_jpg.rf.8cd8639eaf6d046f29843c605c8c6bcd.jpg,640,480,robot,543,161,639,338
upper_106934_jpg.rf.8c9264bcba2dbc870903436aeb5fc00b.jpg,640,480,robot,153,8,451,297
upper_521614_jpg.rf.8cd94c452ff0a6e8cf9782be6463777a.jpg,640,480,goalspot,431,281,458,301
upper_521614_jpg.rf.8cd94c452ff0a6e8cf9782be6463777a.jpg,640,480,robot,472,187,568,272
upper_521614_jpg.rf.8cd94c452ff0a6e8cf9782be6463777a.jpg,640,480,goalpost,406,213,429,258
upper_930089_jpg.rf.8cf8086eb972008c41126189f93414cb.jpg,640,480,ball,477,157,508,190
upper_930089_jpg.rf.8cf8086eb972008c41126189f93414cb.jpg,640,480,robot,515,2,624,211
upper_837840_jpg.rf.8d1145f44294d409d9810936c2f137f5.jpg,640,480,robot,252,146,494,409
upper_837840_jpg.rf.8d1145f44294d409d9810936c2f137f5.jpg,640,480,robot,114,65,157,150
upper_716640_jpg.rf.8cf350964d9a998845b845fc2928780c.jpg,640,480,robot,36,102,114,196
upper_716640_jpg.rf.8cf350964d9a998845b845fc2928780c.jpg,640,480,robot,152,305,596,479
upper_609566_jpg.rf.8d74ec57859c249bd4e58fe32730e9a3.jpg,640,480,goalspot,586,435,639,479
upper_609566_jpg.rf.8d74ec57859c249bd4e58fe32730e9a3.jpg,640,480,ball,500,176,546,220
upper_609566_jpg.rf.8d74ec57859c249bd4e58fe32730e9a3.jpg,640,480,robot,539,0,639,259
upper_546567_jpg.rf.8d287338677eb4333231d6d786751271.jpg,640,480,robot,175,101,314,166
upper_546567_jpg.rf.8d287338677eb4333231d6d786751271.jpg,640,480,robot,505,36,577,160
upper_104995_jpg.rf.8d3fc0c3b467593c0de62620e5c7f364.jpg,640,480,goalspot,510,66,530,78
upper_104995_jpg.rf.8d3fc0c3b467593c0de62620e5c7f364.jpg,640,480,goalpost,415,40,431,57
upper_104995_jpg.rf.8d3fc0c3b467593c0de62620e5c7f364.jpg,640,480,robot,468,0,530,59
upper_104995_jpg.rf.8d3fc0c3b467593c0de62620e5c7f364.jpg,640,480,robot,606,0,639,71
upper_104995_jpg.rf.8d3fc0c3b467593c0de62620e5c7f364.jpg,640,480,centerspot,472,290,596,370
upper_662303_jpg.rf.8d5a6151a4bba0105279f56de388450b.jpg,640,480,ball,485,275,510,301
upper_662303_jpg.rf.8d5a6151a4bba0105279f56de388450b.jpg,640,480,goalpost,129,329,178,360
lower_509689_jpg.rf.8d90d39fc3c275e2a2cf3dd5ffd8b091.jpg,320,240,robot,37,1,112,48
lower_509689_jpg.rf.8d90d39fc3c275e2a2cf3dd5ffd8b091.jpg,320,240,ball,74,24,113,64
upper_469443_jpg.rf.8dacf00815d6b55c3f32b09649329599.jpg,640,480,goalpost,519,35,537,52
upper_469443_jpg.rf.8dacf00815d6b55c3f32b09649329599.jpg,640,480,robot,510,0,637,218
upper_469443_jpg.rf.8dacf00815d6b55c3f32b09649329599.jpg,640,480,robot,383,0,483,140
upper_469443_jpg.rf.8dacf00815d6b55c3f32b09649329599.jpg,640,480,robot,138,0,272,217
upper_105988_jpg.rf.8dc3be204dfa04ec82f8dd4c81f7585a.jpg,640,480,robot,74,53,135,136
upper_105988_jpg.rf.8dc3be204dfa04ec82f8dd4c81f7585a.jpg,640,480,robot,287,4,639,479
upper_831643_jpg.rf.8e44feccd28e6d5945ca4ac9cfc04a98.jpg,640,480,robot,277,0,640,480
upper_831643_jpg.rf.8e44feccd28e6d5945ca4ac9cfc04a98.jpg,640,480,robot,15,1,129,119
upper_464679_jpg.rf.8e47afe9731896e4ad8ff0258d149d98.jpg,640,480,robot,149,0,255,141
upper_464679_jpg.rf.8e47afe9731896e4ad8ff0258d149d98.jpg,640,480,robot,296,0,380,215
upper_464679_jpg.rf.8e47afe9731896e4ad8ff0258d149d98.jpg,640,480,robot,484,0,551,67
upper_464679_jpg.rf.8e47afe9731896e4ad8ff0258d149d98.jpg,640,480,goalpost,295,38,313,59
upper_464679_jpg.rf.8e47afe9731896e4ad8ff0258d149d98.jpg,640,480,goalspot,398,73,418,79
upper_106731_jpg.rf.8e7f448dcad437aed49520125b9a91cf.jpg,640,480,robot,549,0,639,140
upper_106731_jpg.rf.8e7f448dcad437aed49520125b9a91cf.jpg,640,480,robot,447,0,564,145
upper_106731_jpg.rf.8e7f448dcad437aed49520125b9a91cf.jpg,640,480,ball,548,101,576,129
upper_729966_jpg.rf.8e5078ca4b4a044823eff5b4ffcd46f6.jpg,640,480,robot,217,183,288,291
upper_729966_jpg.rf.8e5078ca4b4a044823eff5b4ffcd46f6.jpg,640,480,robot,0,324,117,479
upper_478971_jpg.rf.8e338e1b3254ec9e9d0ae83347340fa3.jpg,640,480,robot,1,1,33,44
upper_478971_jpg.rf.8e338e1b3254ec9e9d0ae83347340fa3.jpg,640,480,robot,314,1,354,63
upper_478971_jpg.rf.8e338e1b3254ec9e9d0ae83347340fa3.jpg,640,480,robot,234,1,280,75
upper_478971_jpg.rf.8e338e1b3254ec9e9d0ae83347340fa3.jpg,640,480,robot,71,2,174,146
upper_478971_jpg.rf.8e338e1b3254ec9e9d0ae83347340fa3.jpg,640,480,robot,422,1,550,241
upper_478971_jpg.rf.8e338e1b3254ec9e9d0ae83347340fa3.jpg,640,480,goalspot,318,75,351,86
upper_478971_jpg.rf.8e338e1b3254ec9e9d0ae83347340fa3.jpg,640,480,goalpost,218,38,239,62
